time_s,time_rel_s,baro_rel_m,baro_amsl_m,Press,Temp,CRt,east_m,north_m,pos_amsl_m,pos_rel_m,gps_amsl_m,gps_rel_m,baro_rel_cal_m,baro_amsl_cal_m,baro_rel_err_m,baro_amsl_err_m,baro_rel_err_roll_m
413.767028,360.23197899999997,2.396061,59.51606,101654.9,23.76,0.4898643,-0.13409389106116504,0.2335093463121239,59.63,1.6200000000000045,54.34,-4.149999999999999,1.3786455000000006,59.388645,-0.2413545000000039,-0.24135500000000576,-0.06719728000000141
413.866671,360.331622,2.475903,59.5959,101654.0,23.76,-0.2120947,-0.13409389106116504,0.2335093463121239,59.64,1.6300000000000026,54.34,-4.149999999999999,1.4584875000000008,59.468485,-0.17151250000000173,-0.17151499999999942,-0.0752489400000014
413.966778,360.43172899999996,2.603649,59.72365,101652.5,23.77,-0.282506,-0.12850664573261572,0.2335093463121239,59.65,1.6400000000000006,54.36,-4.130000000000003,1.5862335000000005,59.59623499999999,-0.05376650000000005,-0.053765000000005614,-0.07606162000000138
414.066999,360.53195,2.427998,59.548,101654.6,23.78,0.1896214,-0.13409389106116504,0.2335093463121239,59.66,1.6499999999999986,54.36,-4.130000000000003,1.4105825000000007,59.420585,-0.23941749999999784,-0.23941499999999394,-0.07973572000000133
414.166678,360.631629,2.478565,59.59856,101654.0,23.78,0.370895,-0.13409389106116504,0.24462883910652325,59.67,1.6600000000000037,54.36,-4.130000000000003,1.4611495000000008,59.47114499999999,-0.19885050000000293,-0.19885500000000889,-0.08580500000000142
414.267043,360.731994,2.427998,59.548,101654.6,23.79,0.0443122,-0.13409389106116504,0.24462883910652325,59.67,1.6600000000000037,54.36,-4.130000000000003,1.4105825000000007,59.420585,-0.24941750000000296,-0.24941499999999905,-0.09210014000000141
414.36668,360.83163099999996,2.364124,59.48412,101655.3,23.8,-0.2651724,-0.1396811365882132,0.24462883910652325,59.68,1.6700000000000017,54.41,-4.080000000000005,1.3467085000000005,59.35670499999999,-0.3232915000000012,-0.32329500000000877,-0.10141634000000135
414.466749,360.9317,2.321545,59.44154,101655.9,23.81,-0.3476429,-0.1396811365882132,0.24462883910652325,59.69,1.6799999999999997,54.41,-4.080000000000005,1.3041295000000006,59.314125000000004,-0.3758704999999991,-0.3758749999999935,-0.11126476000000132
414.566653,361.03160399999996,2.191135,59.31113,101657.4,23.82,-0.4407907,-0.1396811365882132,0.25574833190092255,59.7,1.6900000000000048,54.46,-4.030000000000001,1.1737195000000007,59.18371499999999,-0.5162805000000041,-0.5162850000000105,-0.11971644000000137
414.66674,361.131691,2.427998,59.548,101654.6,23.82,-0.5264558,-0.1396811365882132,0.25574833190092255,59.7,1.6900000000000048,54.46,-4.030000000000001,1.4105825000000007,59.420585,-0.2794175000000041,-0.2794150000000002,-0.12541316000000144
414.76704,361.231991,2.345497,59.4655,101655.6,23.83,-0.3118097,-0.14526838211526136,0.25574833190092255,59.7,1.6900000000000048,54.46,-4.030000000000001,1.3280815000000006,59.33808499999999,-0.36191850000000425,-0.3619150000000104,-0.13435674000000153
414.866738,361.331689,2.539776,59.65977,101653.2,23.84,0.1780959,-0.14526838211526136,0.25574833190092255,59.71,1.7000000000000028,54.46,-4.030000000000001,1.5223605000000004,59.532354999999995,-0.1776395000000024,-0.17764500000000538,-0.1400938000000016
414.96679,361.431741,2.425335,59.54533,101654.6,23.85,0.5319076,-0.14526838211526136,0.24462883910652325,59.71,1.7000000000000028,54.47,-4.020000000000003,1.4079195000000007,59.417914999999994,-0.2920805000000022,-0.29208500000000726,-0.14685514000000155
415.067041,361.531992,2.406708,59.52671,101654.8,23.86,0.4939721,-0.15085562744381067,0.24462883910652325,59.72,1.7100000000000009,54.47,-4.020000000000003,1.3892925000000007,59.399294999999995,-0.32070750000000015,-0.3207050000000038,-0.15335028000000148
415.166682,361.63163299999997,2.465256,59.58525,101654.1,23.87,0.1844901,-0.15085562744381067,0.25574833190092255,59.72,1.7100000000000009,54.5,-3.990000000000002,1.4478405000000008,59.457835,-0.2621595000000001,-0.262164999999996,-0.15867446000000143
415.266702,361.731653,2.446629,59.56663,101654.4,23.88,-0.05098885,-0.15085562744381067,0.25574833190092255,59.73,1.7199999999999989,54.5,-3.990000000000002,1.4292135000000008,59.439215000000004,-0.29078649999999806,-0.2907849999999925,-0.16160332000000138
415.366678,361.83162899999996,2.507839,59.62784,101653.6,23.87,-0.003241243,-0.15085562744381067,0.25574833190092255,59.74,1.730000000000004,54.55,-3.940000000000005,1.4904235000000008,59.50042499999999,-0.2395765000000032,-0.2395750000000092,-0.1707469000000014
415.467071,361.93202199999996,2.497192,59.61719,101653.7,23.89,0.1525349,-0.15085562744381067,0.25574833190092255,59.74,1.730000000000004,54.55,-3.940000000000005,1.4797765000000007,59.489774999999995,-0.25022350000000326,-0.25022500000000747,-0.1804889000000015
415.566708,362.031659,2.385418,59.50542,101655.1,23.89,0.1671684,-0.15644287297085882,0.25574833190092255,59.75,1.740000000000002,54.54,-3.950000000000003,1.3680025000000007,59.378005,-0.3719975000000013,-0.3719949999999983,-0.18570652000000146
415.666719,362.13167,2.45195,59.57195,101654.3,23.9,-0.007022526,-0.15644287297085882,0.25574833190092255,59.76,1.75,54.54,-3.950000000000003,1.4345345000000007,59.444535,-0.3154654999999993,-0.3154649999999961,-0.1908177800000014
415.766752,362.231703,2.36945,59.48945,101655.3,23.91,-0.2145708,-0.15644287297085882,0.25574833190092255,59.76,1.75,54.53,-3.960000000000001,1.3520345000000007,59.36203499999999,-0.3979654999999993,-0.39796500000000634,-0.20190334000000135
415.86703,362.331981,2.286945,59.40694,101656.3,23.91,-0.2938513,-0.16203011849790697,0.26686782390523445,59.77,1.7600000000000051,54.53,-3.960000000000001,1.2695295000000004,59.27952499999999,-0.4904705000000047,-0.49047500000001065,-0.21091312000000154
415.966712,362.43166299999996,2.566387,59.68639,101652.9,23.92,-0.2694631,-0.16203011849790697,0.26686782390523445,59.78,1.7700000000000031,54.57,-3.9200000000000017,1.5489715000000008,59.558975000000004,-0.2210285000000023,-0.22102499999999736,-0.2169954200000015
416.066768,362.531719,2.36945,59.48945,101655.3,23.93,-0.07031191,-0.16203011849790697,0.26686782390523445,59.78,1.7700000000000031,54.57,-3.9200000000000017,1.3520345000000007,59.36203499999999,-0.41796550000000243,-0.41796500000000947,-0.22527280000000155
416.166711,362.631662,2.467918,59.58792,101654.1,23.93,0.2303708,-0.15644287297085882,0.26686782390523445,59.79,1.7800000000000011,54.6,-3.8900000000000006,1.4505025000000007,59.460505,-0.32949750000000044,-0.3294950000000014,-0.23397608000000156
416.266626,362.73157699999996,2.372108,59.49211,101655.2,23.95,0.2276962,-0.15644287297085882,0.26686782390523445,59.79,1.7800000000000011,54.6,-3.8900000000000006,1.3546925000000005,59.364695,-0.4253075000000006,-0.4253050000000016,-0.23983092000000153
416.366709,362.83166,2.510502,59.6305,101653.6,23.95,-0.003057947,-0.15644287297085882,0.26686782390523445,59.8,1.7899999999999991,54.63,-3.8599999999999994,1.4930865000000004,59.503085,-0.2969134999999987,-0.2969149999999985,-0.24648410000000148
416.467034,362.931985,2.31356,59.43356,101655.9,23.96,-0.05738497,-0.15644287297085882,0.26686782390523445,59.8,1.7899999999999991,54.63,-3.8599999999999994,1.2961445000000005,59.306145,-0.49385549999999867,-0.4938549999999964,-0.2537357000000015
416.567041,363.031992,2.542435,59.66243,101653.2,23.96,-0.01062322,-0.15644287297085882,0.26686782390523445,59.81,1.8000000000000043,54.64,-3.8500000000000014,1.5250195000000004,59.535015,-0.27498050000000385,-0.2749850000000009,-0.26018894000000153
416.667037,363.131988,2.318882,59.43888,101655.9,23.97,-0.01388908,-0.16203011849790697,0.26686782390523445,59.81,1.8000000000000043,54.64,-3.8500000000000014,1.3014665000000005,59.311465,-0.49853350000000374,-0.49853500000000395,-0.2643260000000016
416.766765,363.231716,2.337513,59.45751,101655.7,23.98,-0.05747205,-0.16203011849790697,0.26686782390523445,59.82,1.8100000000000023,54.68,-3.8100000000000023,1.3200975000000006,59.330095,-0.4899025000000017,-0.48990500000000026,-0.2720824400000016
416.867072,363.332023,2.446629,59.56663,101654.3,23.99,-0.1846725,-0.16203011849790697,0.27798731669963384,59.82,1.8100000000000023,54.68,-3.8100000000000023,1.4292135000000008,59.439215000000004,-0.38078650000000147,-0.38078499999999593,-0.2736113000000015
416.966736,363.431687,2.608971,59.72897,101652.4,23.98,-0.1246926,-0.16761736382645628,0.27798731669963384,59.83,1.8200000000000003,54.7,-3.789999999999999,1.5915555000000006,59.60155499999999,-0.22844449999999972,-0.22844500000000778,-0.27710962000000144
417.066769,363.53172,2.486549,59.60655,101653.9,23.99,0.3371317,-0.16203011849790697,0.27798731669963384,59.83,1.8200000000000003,54.7,-3.789999999999999,1.4691335000000008,59.479135,-0.3508664999999995,-0.35086499999999887,-0.27971596000000143
417.166695,363.631646,2.324203,59.4442,101655.8,24.0,0.565951,-0.16203011849790697,0.28910680949403317,59.83,1.8200000000000003,54.69,-3.8000000000000043,1.3067875000000004,59.316784999999996,-0.5132124999999998,-0.5132150000000024,-0.2879644800000014
417.266811,363.731762,2.302914,59.42291,101656.1,24.01,0.04105443,-0.16761736382645628,0.28910680949403317,59.83,1.8200000000000003,54.69,-3.8000000000000043,1.2854985000000005,59.295495,-0.5345014999999997,-0.5345049999999958,-0.29154184000000144
417.367041,363.83199199999996,2.531792,59.65179,101653.3,24.01,-0.5644315,-0.16761736382645628,0.28910680949403317,59.84,1.8300000000000054,54.71,-3.780000000000001,1.5143765000000005,59.52437499999999,-0.31562350000000494,-0.31562500000001137,-0.29420142000000155
417.466766,363.931717,2.465256,59.58525,101654.1,24.02,-0.3773332,-0.16761736382645628,0.28910680949403317,59.84,1.8300000000000054,54.71,-3.780000000000001,1.4478405000000008,59.457835,-0.38215950000000465,-0.38216500000000053,-0.29921594000000157
417.566735,364.031686,2.521145,59.64114,101653.5,24.02,0.2686802,-0.17320460935350446,0.28910680949403317,59.84,1.8300000000000054,54.73,-3.760000000000005,1.5037295000000008,59.513724999999994,-0.32627050000000457,-0.32627500000000964,-0.3019949000000016
417.667036,364.131987,2.507839,59.62784,101653.6,24.03,0.5064783,-0.17320460935350446,0.28910680949403317,59.84,1.8300000000000054,54.73,-3.760000000000005,1.4904235000000008,59.50042499999999,-0.3395765000000046,-0.3395750000000106,-0.30521260000000167
417.766781,364.23173199999997,2.396061,59.51606,101655.0,24.04,0.2612543,-0.1787918548805526,0.3002263022884325,59.85,1.8400000000000034,54.73,-3.760000000000005,1.3786455000000006,59.388645,-0.4613545000000028,-0.4613550000000046,-0.3111852200000017
417.866623,364.331574,2.459934,59.57993,101654.2,24.04,-0.05481409,-0.1787918548805526,0.3002263022884325,59.85,1.8400000000000034,54.73,-3.760000000000005,1.4425185000000007,59.45251499999999,-0.3974815000000027,-0.3974850000000103,-0.31504164000000173
418.366712,364.831663,2.475903,59.5959,101654.0,24.08,-0.4789736,-0.1787918548805526,0.3002263022884325,59.87,1.8599999999999994,54.72,-3.770000000000003,1.4584875000000008,59.468485,-0.4015124999999986,-0.4015149999999963,-0.3184593200000016
418.466751,364.931702,2.579697,59.6997,101652.7,24.08,-0.9797156,-0.1787918548805526,0.3002263022884325,59.87,1.8599999999999994,54.72,-3.770000000000003,1.5622815000000005,59.572284999999994,-0.2977184999999989,-0.2977150000000037,-0.3208124000000015
418.566726,365.031677,2.316219,59.43622,101655.9,24.1,-0.4226568,-0.1787918548805526,0.3002263022884325,59.88,1.8700000000000045,54.76,-3.730000000000004,1.2988035000000004,59.30880499999999,-0.5711965000000041,-0.5711950000000101,-0.3283286000000015
418.66672,365.131671,2.467918,59.58792,101654.1,24.1,0.05515623,-0.1787918548805526,0.3002263022884325,59.87,1.8599999999999994,54.76,-3.730000000000004,1.4505025000000007,59.460505,-0.40949749999999874,-0.4094949999999997,-0.32766072000000146
418.766732,365.231683,2.414692,59.53469,101654.7,24.11,-0.1089944,-0.1787918548805526,0.3002263022884325,59.87,1.8599999999999994,54.77,-3.719999999999999,1.3972765000000007,59.407275,-0.46272349999999873,-0.46272499999999894,-0.3323816600000014
418.866693,365.331644,2.446629,59.56663,101654.3,24.12,-0.2162361,-0.1787918548805526,0.28910680949403317,59.88,1.8700000000000045,54.77,-3.719999999999999,1.4292135000000008,59.439215000000004,-0.44078650000000374,-0.4407849999999982,-0.3404430200000015
418.966785,365.431736,2.638245,59.75824,101652.1,24.11,0.03826022,-0.1787918548805526,0.28910680949403317,59.88,1.8700000000000045,54.81,-3.6799999999999997,1.6208295000000006,59.630825,-0.24917050000000396,-0.24917500000000103,-0.34362038000000156
419.06703,365.531981,2.36945,59.48945,101655.3,24.13,0.3036734,-0.1787918548805526,0.28910680949403317,59.88,1.8700000000000045,54.81,-3.6799999999999997,1.3520345000000007,59.36203499999999,-0.5179655000000039,-0.5179650000000109,-0.3489800600000017
419.166739,365.63169,2.523808,59.64381,101653.4,24.13,0.2913934,-0.1787918548805526,0.28910680949403317,59.88,1.8700000000000045,54.83,-3.6600000000000037,1.5063925000000005,59.516395,-0.3636075000000041,-0.36360499999999973,-0.35142512000000176
419.266738,365.73168899999996,2.372108,59.49211,101655.2,24.14,-0.01353825,-0.1787918548805526,0.28910680949403317,59.88,1.8700000000000045,54.83,-3.6600000000000037,1.3546925000000005,59.364695,-0.515307500000004,-0.515305000000005,-0.35830102000000175
419.366761,365.831712,2.36945,59.48945,101655.3,24.15,-0.2860964,-0.1787918548805526,0.28910680949403317,59.88,1.8700000000000045,54.86,-3.6300000000000026,1.3520345000000007,59.36203499999999,-0.5179655000000039,-0.5179650000000109,-0.3675850000000018
419.466671,365.931622,2.513161,59.63316,101653.6,24.16,-0.3110272,-0.18437910020910192,0.28910680949403317,59.88,1.8700000000000045,54.86,-3.6300000000000026,1.4957455000000008,59.50574499999999,-0.3742545000000037,-0.3742550000000122,-0.3702817400000019
419.56673,366.031681,2.470581,59.59058,101654.0,24.16,-0.11349,-0.18437910020910192,0.28910680949403317,59.88,1.8700000000000045,54.89,-3.6000000000000014,1.4531655000000008,59.463165000000004,-0.41683450000000377,-0.41683499999999896,-0.37464142000000195
419.666692,366.131643,2.366787,59.48679,101655.3,24.17,0.1530276,-0.18996634573615007,0.28910680949403317,59.88,1.8700000000000045,54.89,-3.6000000000000014,1.3493715000000006,59.359375,-0.5206285000000039,-0.5206250000000026,-0.380065640000002
419.766754,366.231705,2.441303,59.5613,101654.4,24.18,0.1255834,-0.18996634573615007,0.28910680949403317,59.88,1.8700000000000045,54.91,-3.5800000000000054,1.4238875000000006,59.433885000000004,-0.4461125000000039,-0.44611499999999893,-0.382522060000002
419.86662,366.331571,2.443966,59.56396,101654.4,24.19,-0.1164365,-0.1955535912631982,0.28910680949403317,59.88,1.8700000000000045,54.91,-3.5800000000000054,1.4265505000000007,59.436544999999995,-0.4434495000000038,-0.44345500000000726,-0.3838736400000021
419.966712,366.43166299999996,2.710102,59.8301,101651.2,24.18,-0.02578617,-0.20114083659174756,0.28910680949403317,59.88,1.8700000000000045,54.93,-3.5600000000000023,1.6926865000000006,59.702685,-0.1773135000000039,-0.1773150000000001,-0.3770943000000021
420.066723,366.531674,2.43066,59.55066,101654.5,24.2,0.394212,-0.2067280821187957,0.28910680949403317,59.88,1.8700000000000045,54.93,-3.5600000000000023,1.4132445000000007,59.423244999999994,-0.45675550000000387,-0.45675500000000824,-0.3806410600000021
420.167019,366.63196999999997,2.603649,59.72365,101652.5,24.2,0.5413544,-0.21790257297439317,0.3002263022884325,59.88,1.8700000000000045,54.93,-3.5600000000000023,1.5862335000000005,59.59623499999999,-0.28376650000000403,-0.2837650000000096,-0.3790780200000021
420.266743,366.731694,2.404045,59.52404,101654.9,24.21,0.1932794,-0.21790257297439317,0.3002263022884325,59.88,1.8700000000000045,54.93,-3.5600000000000023,1.3866295000000006,59.396625,-0.4833705000000039,-0.48337500000000233,-0.38519264000000214
420.366718,366.831669,2.534454,59.65445,101653.3,24.22,-0.1862965,-0.22348981850144134,0.3002263022884325,59.88,1.8700000000000045,54.94,-3.5500000000000043,1.5170385000000008,59.527035,-0.3529615000000037,-0.35296500000000464,-0.3864102600000021
420.466662,366.93161299999997,2.632923,59.75292,101652.1,24.22,-0.2020967,-0.22348981850144134,0.3002263022884325,59.88,1.8700000000000045,54.94,-3.5500000000000043,1.6155075000000005,59.625505000000004,-0.254492500000004,-0.2544949999999986,-0.3850859600000022
420.566706,367.031657,2.670181,59.79018,101651.7,24.23,0.1316932,-0.22348981850144134,0.3002263022884325,59.89,1.8800000000000026,54.95,-3.539999999999999,1.6527655000000006,59.66276499999999,-0.227234500000002,-0.2272350000000074,-0.38438746000000223
420.667002,367.131953,2.340172,59.46017,101655.6,24.24,0.4127179,-0.22348981850144134,0.3113457950828319,59.89,1.8800000000000026,54.95,-3.539999999999999,1.3227565000000006,59.33275499999999,-0.557243500000002,-0.5572450000000089,-0.38971660000000236
420.767096,367.23204699999997,2.813896,59.9339,101650.0,24.24,0.1979339,-0.22348981850144134,0.3113457950828319,59.89,1.8800000000000026,54.95,-3.539999999999999,1.7964805000000008,59.806484999999995,-0.08351950000000175,-0.08351500000000556,-0.38659546000000233
420.866686,367.331637,2.771313,59.89131,101650.4,24.24,0.00577842,-0.22907706402848949,0.3113457950828319,59.9,1.8900000000000006,54.95,-3.539999999999999,1.7538975000000008,59.76389499999999,-0.1361024999999998,-0.1361050000000077,-0.38431304000000227
420.96675,367.431701,2.531792,59.65179,101653.3,24.25,0.3955922,-0.22907706402848949,0.32246528787723117,59.9,1.8900000000000006,54.96,-3.530000000000001,1.5143765000000005,59.52437499999999,-0.3756235000000001,-0.37562500000000654,-0.38438556000000224
421.066706,367.531657,2.478565,59.59856,101654.0,24.26,0.4524338,-0.2346643093570388,0.32246528787723117,59.91,1.8999999999999986,54.96,-3.530000000000001,1.4611495000000008,59.47114499999999,-0.4388504999999978,-0.43885500000000377,-0.38685326000000225
421.166726,367.63167699999997,2.574371,59.69437,101652.8,24.26,-0.2999521,-0.2346643093570388,0.33358477988154306,59.91,1.8999999999999986,54.93,-3.5600000000000023,1.5569555000000008,59.56695499999999,-0.34304449999999775,-0.3430450000000036,-0.38575484000000215
421.266678,367.731629,2.491871,59.61187,101653.8,24.27,-0.7101685,-0.2346643093570388,0.33358477988154306,59.91,1.8999999999999986,54.93,-3.5600000000000023,1.4744555000000008,59.484455,-0.42554449999999777,-0.4255449999999996,-0.384456320000002
421.366704,367.831655,2.64357,59.76357,101652.0,24.28,-0.3360874,-0.2346643093570388,0.33358477988154306,59.91,1.8999999999999986,54.93,-3.5600000000000023,1.6261545000000006,59.636155,-0.27384549999999797,-0.27384499999999434,-0.3855126600000019
421.466759,367.93171,2.241703,59.3617,101656.8,24.29,-0.004990099,-0.2346643093570388,0.33358477988154306,59.91,1.8999999999999986,54.93,-3.5600000000000023,1.2242875000000004,59.234285,-0.6757124999999982,-0.6757149999999967,-0.3906676000000019
421.566639,368.03159,2.406708,59.52671,101654.8,24.29,-0.2270436,-0.2346643093570388,0.33358477988154306,59.91,1.8999999999999986,54.97,-3.520000000000003,1.3892925000000007,59.399294999999995,-0.5107074999999979,-0.5107050000000015,-0.3942918000000018
421.666731,368.131682,2.449287,59.56929,101654.3,24.3,-0.609616,-0.2346643093570388,0.33358477988154306,59.91,1.8999999999999986,54.97,-3.520000000000003,1.4318715000000006,59.441874999999996,-0.46812849999999795,-0.46812500000000057,-0.3951482200000017
421.766714,368.23166499999996,2.265656,59.38565,101656.5,24.31,-0.5198002,-0.2346643093570388,0.33358477988154306,59.91,1.8999999999999986,54.98,-3.510000000000005,1.2482405000000005,59.258235,-0.651759499999998,-0.6517649999999975,-0.4022451400000018
421.866707,368.331658,2.412029,59.53203,101654.8,24.31,-0.1729929,-0.24025155488408695,0.33358477988154306,59.9,1.8900000000000006,54.98,-3.510000000000005,1.3946135000000006,59.40461499999999,-0.49538649999999995,-0.49538500000000596,-0.40227576000000176
421.966611,368.431562,2.704781,59.82478,101651.2,24.31,0.01164197,-0.24583880041113512,0.33358477988154306,59.9,1.8900000000000006,54.97,-3.520000000000003,1.6873655000000007,59.69736499999999,-0.20263449999999983,-0.2026350000000079,-0.40082884000000163
422.066766,368.53171699999996,2.396061,59.51606,101654.9,24.32,0.362612,-0.25142604573968447,0.33358477988154306,59.89,1.8800000000000026,54.97,-3.520000000000003,1.3786455000000006,59.388645,-0.5013545000000019,-0.5013550000000038,-0.4008852600000016
422.166714,368.631665,2.33485,59.45485,101655.7,24.33,0.5971444,-0.2570132912667326,0.33358477988154306,59.89,1.8800000000000026,54.96,-3.530000000000001,1.3174345000000005,59.327434999999994,-0.562565500000002,-0.5625650000000064,-0.4023385200000017
422.266751,368.731702,2.390739,59.51074,101655.0,24.33,0.04324675,-0.2570132912667326,0.34470427267594245,59.89,1.8800000000000026,54.96,-3.530000000000001,1.3733235000000006,59.383325,-0.506676500000002,-0.5066750000000013,-0.40485632000000166
422.367029,368.83198,2.396061,59.51606,101654.9,24.34,-0.5639445,-0.2570132912667326,0.34470427267594245,59.89,1.8800000000000026,54.94,-3.5500000000000043,1.3786455000000006,59.388645,-0.5013545000000019,-0.5013550000000038,-0.41031452000000174
422.467005,368.93195599999996,2.427998,59.548,101654.6,24.35,-0.3882619,-0.26260053679378076,0.34470427267594245,59.88,1.8700000000000045,54.94,-3.5500000000000043,1.4105825000000007,59.420585,-0.4594175000000038,-0.4594149999999999,-0.41248554000000176
422.566727,369.031678,2.502518,59.62252,101653.7,24.35,0.07187945,-0.26260053679378076,0.34470427267594245,59.88,1.8700000000000045,54.95,-3.539999999999999,1.4851025000000004,59.495104999999995,-0.3848975000000041,-0.3848950000000073,-0.4099192400000019
422.666761,369.131712,2.494534,59.61453,101653.8,24.36,0.2985727,-0.26260053679378076,0.34470427267594245,59.88,1.8700000000000045,54.95,-3.539999999999999,1.4771185000000004,59.487115,-0.3928815000000041,-0.3928849999999997,-0.4070868400000019
422.766772,369.231723,2.412029,59.53203,101654.8,24.36,0.3210356,-0.26260053679378076,0.34470427267594245,59.88,1.8700000000000045,54.96,-3.530000000000001,1.3946135000000006,59.40461499999999,-0.47538650000000393,-0.47538500000000994,-0.4102821000000019
422.866685,369.331636,2.23904,59.35904,101656.8,24.37,0.07656688,-0.26260053679378076,0.34470427267594245,59.88,1.8700000000000045,54.96,-3.530000000000001,1.2216245000000008,59.231624999999994,-0.6483755000000038,-0.6483750000000086,-0.4156064200000019
422.966718,369.431669,2.433319,59.55332,101654.5,24.38,-0.3659221,-0.26260053679378076,0.33358477988154306,59.87,1.8599999999999994,55.0,-3.490000000000002,1.4159035000000006,59.425905,-0.4440964999999988,-0.44409499999999724,-0.4179629400000018
423.066645,369.531596,2.499855,59.61985,101653.7,24.39,-0.4632508,-0.26260053679378076,0.33358477988154306,59.87,1.8599999999999994,55.0,-3.490000000000002,1.4824395000000008,59.492435,-0.37756049999999863,-0.37756499999999704,-0.4187226200000017
423.166736,369.631687,2.640907,59.76091,101652.0,24.39,0.08316398,-0.2570132912667326,0.33358477988154306,59.86,1.8500000000000014,55.0,-3.490000000000002,1.6234915000000005,59.633494999999996,-0.2265085000000009,-0.22650500000000306,-0.41402570000000166
423.266799,369.73175,2.595665,59.71566,101652.5,24.4,0.725224,-0.26260053679378076,0.33358477988154306,59.86,1.8500000000000014,55.0,-3.490000000000002,1.5782495000000005,59.588245,-0.2717505000000009,-0.27175499999999886,-0.41151108000000164
423.366764,369.831715,2.598324,59.71832,101652.5,24.41,0.8283543,-0.26260053679378076,0.33358477988154306,59.86,1.8500000000000014,54.97,-3.520000000000003,1.5809085000000005,59.59090499999999,-0.2690915000000009,-0.2690950000000072,-0.4088626600000017
423.466692,369.931643,2.47324,59.59324,101654.0,24.41,0.4291463,-0.26260053679378076,0.33358477988154306,59.86,1.8500000000000014,54.97,-3.520000000000003,1.4558245000000007,59.465824999999995,-0.3941755000000007,-0.39417500000000416,-0.4107918000000017
423.566724,370.031675,2.284283,59.40428,101656.3,24.42,-0.1463795,-0.26260053679378076,0.33358477988154306,59.86,1.8500000000000014,54.99,-3.5,1.2668675000000005,59.276865,-0.5831325000000009,-0.5831349999999986,-0.4110305200000016
423.666666,370.131617,2.374771,59.49477,101655.2,24.43,-0.6761587,-0.2681877821223301,0.33358477988154306,59.85,1.8400000000000034,54.99,-3.5,1.3573555000000006,59.367355,-0.4826445000000028,-0.482644999999998,-0.41249346000000175
423.766739,370.23168999999996,2.414692,59.53469,101654.7,24.44,-0.8374989,-0.2681877821223301,0.33358477988154306,59.85,1.8400000000000034,54.99,-3.5,1.3972765000000007,59.407275,-0.4427235000000027,-0.4427250000000029,-0.4120934600000018
423.866742,370.331693,2.489208,59.60921,101653.8,24.44,-0.4166651,-0.2681877821223301,0.33358477988154306,59.84,1.8300000000000054,54.99,-3.5,1.4717925000000007,59.48179499999999,-0.3582075000000047,-0.3582050000000123,-0.41044188000000176
423.966642,370.43159299999996,2.638245,59.75824,101652.0,24.45,0.2362001,-0.2737750276493782,0.33358477988154306,59.84,1.8300000000000054,55.0,-3.490000000000002,1.6208295000000006,59.630825,-0.2091705000000048,-0.2091750000000019,-0.40964188000000185
424.066733,370.531684,2.593002,59.713,101652.6,24.45,0.6586862,-0.2793622731764264,0.33358477988154306,59.84,1.8300000000000054,55.0,-3.490000000000002,1.5755865000000004,59.585584999999995,-0.25441350000000496,-0.2544150000000087,-0.40437084000000184
424.16674,370.631691,2.585018,59.70502,101652.7,24.46,0.7160699,-0.29053676403202383,0.33358477988154306,59.84,1.8300000000000054,55.02,-3.469999999999999,1.5676025000000005,59.57760499999999,-0.26239750000000495,-0.26239500000001215,-0.40234664000000187
424.266754,370.731705,2.624939,59.74494,101652.2,24.47,0.4532635,-0.29612400955907203,0.33358477988154306,59.84,1.8300000000000054,55.02,-3.469999999999999,1.6075235000000005,59.617525,-0.22247650000000485,-0.22247500000000286,-0.3964900200000019
424.366715,370.831666,2.417351,59.53735,101654.7,24.47,0.08732795,-0.30171125488762135,0.33358477988154306,59.84,1.8300000000000054,55.06,-3.4299999999999997,1.3999355000000007,59.409935000000004,-0.43006450000000473,-0.43006499999999903,-0.3947320000000019
424.466765,370.931716,2.723408,59.84341,101651.0,24.48,-0.153029,-0.30729850041466944,0.34470427267594245,59.84,1.8300000000000054,55.06,-3.4299999999999997,1.7059925000000007,59.71599499999999,-0.12400750000000471,-0.12400500000001102,-0.38972706000000185
424.567018,371.031969,2.441303,59.5613,101654.4,24.48,-0.1604153,-0.31288574594171764,0.34470427267594245,59.84,1.8300000000000054,55.08,-3.4100000000000037,1.4238875000000006,59.433885000000004,-0.40611250000000476,-0.4061149999999998,-0.3895126200000019
424.666715,371.131666,2.489208,59.60921,101653.8,24.49,-0.05777383,-0.31288574594171764,0.34470427267594245,59.85,1.8400000000000034,55.08,-3.4100000000000037,1.4717925000000007,59.48179499999999,-0.3682075000000027,-0.36820500000001033,-0.3864642000000019
424.766761,371.23171199999996,2.566387,59.68639,101652.9,24.49,-0.138246,-0.31847299127026696,0.34470427267594245,59.85,1.8400000000000034,55.1,-3.3900000000000006,1.5489715000000008,59.558975000000004,-0.2910285000000026,-0.29102499999999765,-0.3833625200000019
424.86665,371.331601,2.329529,59.44953,101655.7,24.51,-0.2719569,-0.32406023679731516,0.3558237654703418,59.85,1.8400000000000034,55.1,-3.3900000000000006,1.3121135000000006,59.322115,-0.5278865000000028,-0.5278850000000048,-0.3850512600000019
424.967026,371.43197699999996,2.361465,59.48146,101655.4,24.5,-0.313358,-0.32406023679731516,0.3558237654703418,59.85,1.8400000000000034,55.13,-3.3599999999999994,1.3440495000000006,59.354045,-0.49595050000000285,-0.49595500000000214,-0.3914240000000019
